x,y,z,old_flag,new_flag
338.85,88.58,0.0,0,0
338.85,87.58,0.0,0,0
338.85,86.58,0.0,0,0
338.85,85.58,0.0,0,0
338.85,84.58,0.0,0,0
338.85,83.58,0.0,0,0
338.85,82.58,0.0,0,0
338.85,81.58,0.0,0,0
338.85,80.58,0.0,0,0
338.85,79.58,0.0,0,0
338.85,78.58,0.0,0,0
338.85,77.58,0.0,0,0
338.85,76.58,0.0,0,0
338.85,75.58,0.0,0,0
338.85,74.58,0.0,0,0
338.86,73.58,0.0,0,0
338.86,72.58,0.0,0,0
338.86,71.58,0.0,0,0
338.86,70.58,0.0,0,0
338.86,69.03,0.0,0,0
338.86,69.03,0.0,0,0
338.86,68.03,0.0,0,0
338.86,67.03,0.0,0,0
338.86,66.03,0.0,0,0
338.79,64.81,0.0,0,0
338.58,63.58,0.0,0,0
338.21,62.39,0.0,0,0
337.7,61.25,0.0,0,0
337.06,60.19,0.0,0,0
336.28,59.21,0.0,0,0
335.4,58.33,0.0,0,0
334.45,57.59,0.0,0,0
333.43,56.94,0.0,0,0
332.34,56.41,0.0,0,0
331.21,55.99,0.0,0,0
330.04,55.69,0.0,0,0
328.84,55.52,0.0,0,0
327.66,55.47,0.0,0,0
326.66,55.47,0.0,0,0
325.16,55.47,0.0,0,0
325.16,55.47,0.0,0,0
324.16,55.47,0.0,0,0
323.16,55.47,0.0,0,0
322.16,55.47,0.0,0,0
321.16,55.47,0.0,0,0
320.16,55.47,0.0,0,0
319.16,55.47,0.0,0,0
318.16,55.47,0.0,0,0
317.16,55.47,0.0,0,0
316.16,55.47,0.0,0,0
315.16,55.47,0.0,0,0
314.16,55.47,0.0,0,0
313.16,55.47,0.0,0,0
312.16,55.47,0.0,0,0
311.16,55.47,0.0,0,0
310.16,55.47,0.0,0,0
309.16,55.47,0.0,0,0
308.16,55.47,0.0,0,0
307.16,55.47,0.0,0,0
306.16,55.47,0.0,0,0
305.16,55.47,0.0,0,0
304.16,55.47,0.0,0,0
303.16,55.47,0.0,0,0
302.16,55.47,0.0,0,0
301.16,55.47,0.0,0,0
300.16,55.47,0.0,0,0
299.16,55.47,0.0,0,0
298.16,55.47,0.0,0,0
297.16,55.47,0.0,0,0
296.16,55.47,0.0,0,0
295.16,55.48,0.0,0,0
294.16,55.48,0.0,0,0
293.16,55.48,0.0,0,0
292.16,55.48,0.0,0,0
290.16,55.48,0.0,0,0
289.16,55.48,0.0,0,0
288.16,55.48,0.0,0,0
287.16,55.48,0.0,0,0
286.16,55.48,0.0,0,0
285.16,55.48,0.0,0,0
284.16,55.48,0.0,0,0
283.16,55.48,0.0,0,0
282.16,55.48,0.0,0,0
281.16,55.48,0.0,0,0
280.16,55.48,0.0,0,0
279.16,55.48,0.0,0,0
278.16,55.48,0.0,0,0
277.16,55.48,0.0,0,0
276.16,55.48,0.0,0,0
275.16,55.48,0.0,0,0
274.16,55.48,0.0,0,0
273.16,55.48,0.0,0,0
272.16,55.48,0.0,0,0
271.16,55.48,0.0,0,0
270.16,55.48,0.0,0,0
269.16,55.48,0.0,0,0
268.16,55.48,0.0,0,0
267.16,55.48,0.0,0,0
266.16,55.48,0.0,0,0
265.16,55.48,0.0,0,0
264.16,55.48,0.0,0,0
263.16,55.48,0.0,0,0
262.16,55.48,0.0,0,0
261.16,55.48,0.0,0,0
260.16,55.48,0.0,0,0
259.16,55.48,0.0,0,0
258.16,55.48,0.0,0,0
257.16,55.48,0.0,0,0
256.16,55.48,0.0,0,0
255.16,55.48,0.0,0,0
254.16,55.48,0.0,0,0
253.16,55.48,0.0,0,0
252.16,55.48,0.0,0,0
251.16,55.48,0.0,0,0
250.16,55.48,0.0,0,0
249.16,55.48,0.0,0,0
248.16,55.48,0.0,0,0
247.16,55.48,0.0,0,0
246.16,55.48,0.0,0,0
245.16,55.48,0.0,0,0
244.16,55.48,0.0,0,0
243.16,55.48,0.0,0,0
242.16,55.48,0.0,0,0
241.16,55.48,0.0,0,0
240.16,55.48,0.0,0,0
239.16,55.48,0.0,0,0
238.16,55.48,0.0,0,0
237.16,55.48,0.0,0,0
236.16,55.48,0.0,0,0
235.16,55.48,0.0,0,0
234.16,55.48,0.0,0,0
233.16,55.48,0.0,0,0
232.16,55.48,0.0,0,0
231.16,55.48,0.0,0,0
230.16,55.48,0.0,0,0
229.16,55.48,0.0,0,0
228.16,55.48,0.0,0,0
227.16,55.48,0.0,0,0
226.16,55.48,0.0,0,0
225.16,55.48,0.0,0,0
224.16,55.48,0.0,0,0
223.16,55.48,0.0,0,0
222.16,55.48,0.0,0,0
221.16,55.48,0.0,0,0
220.16,55.48,0.0,0,0
219.16,55.48,0.0,0,0
218.16,55.48,0.0,0,0
217.16,55.48,0.0,0,0
216.16,55.48,0.0,0,0
215.16,55.48,0.0,0,0
214.16,55.48,0.0,0,0
213.16,55.49,0.0,0,0
212.16,55.49,0.0,0,0
211.16,55.49,0.0,0,0
210.16,55.49,0.0,0,0
209.16,55.49,0.0,0,0
208.16,55.49,0.0,0,0
207.16,55.49,0.0,0,0
206.16,55.49,0.0,0,0
205.16,55.49,0.0,0,0
204.16,55.49,0.0,0,0
203.16,55.49,0.0,0,0
202.16,55.49,0.0,0,0
201.16,55.49,0.0,0,0
200.16,55.49,0.0,0,0
199.16,55.49,0.0,0,0
198.16,55.49,0.0,0,0
197.16,55.49,0.0,0,0
196.16,55.49,0.0,0,0
195.16,55.49,0.0,0,0
194.16,55.49,0.0,0,0
193.16,55.49,0.0,0,0
192.16,55.49,0.0,0,0
191.16,55.49,0.0,0,0
190.16,55.49,0.0,0,0
189.16,55.49,0.0,0,0
188.16,55.49,0.0,0,0
187.16,55.49,0.0,0,0
186.16,55.49,0.0,0,0
185.16,55.49,0.0,0,0
184.16,55.49,0.0,0,0
183.16,55.49,0.0,0,0
182.16,55.49,0.0,0,0
181.16,55.49,0.0,0,0
180.16,55.49,0.0,0,0
179.16,55.49,0.0,0,0
178.16,55.49,0.0,0,0
177.16,55.49,0.0,0,0
176.16,55.49,0.0,0,0
175.16,55.49,0.0,0,0
174.16,55.49,0.0,0,0
173.16,55.49,0.0,0,0
172.16,55.49,0.0,0,0
171.16,55.49,0.0,0,0
170.16,55.49,0.0,0,0
169.16,55.49,0.0,0,0
167.17,55.49,0.0,0,0
167.17,55.49,0.0,0,0
166.17,55.49,0.0,0,0
165.17,55.49,0.0,0,0
164.31,55.47,0.0,0,0
163.54,55.37,0.0,0,0
162.78,55.19,0.0,0,0
162.04,54.93,0.0,0,0
161.34,54.59,0.0,0,0
160.67,54.17,0.0,0,0
160.06,53.69,0.0,0,0
159.53,53.15,0.0,0,0
159.07,52.56,0.0,0,0
158.68,51.92,0.0,0,0
158.38,51.23,0.0,0,0
158.17,50.51,0.0,0,0
158.05,49.77,0.0,0,0
158.02,48.98,0.0,0,0
158.02,47.98,0.0,0,0
158.02,46.2,0.0,0,0
158.02,46.2,0.0,0,0
158.03,45.2,0.0,0,0
158.03,44.2,0.0,0,0
158.03,43.2,0.0,0,0
158.03,42.2,0.0,0,0
158.03,41.2,0.0,0,0
158.03,40.2,0.0,0,0
158.03,39.2,0.0,0,0
158.03,38.2,0.0,0,0
158.03,37.2,0.0,0,0
158.04,36.2,0.0,0,0
158.04,35.2,0.0,0,0
158.04,34.2,0.0,0,0
158.04,33.2,0.0,0,0
158.04,32.2,0.0,0,0
158.04,31.2,0.0,0,0
158.04,30.2,0.0,0,0
158.04,29.2,0.0,0,0
158.05,28.2,0.0,0,0
158.05,27.2,0.0,0,0
158.05,26.2,0.0,0,0
158.05,25.2,0.0,0,0
158.05,24.2,0.0,0,0
158.05,23.2,0.0,0,0
158.05,22.2,0.0,0,0
158.05,21.2,0.0,0,0
158.06,20.2,0.0,0,0
158.06,19.2,0.0,0,0
158.06,18.2,0.0,0,0
158.06,17.2,0.0,0,0
158.06,16.2,0.0,0,0
158.06,15.2,0.0,0,0
158.06,14.2,0.0,0,0
158.06,13.2,0.0,0,0
158.07,12.2,0.0,0,0
158.07,11.02,0.0,0,0
158.07,11.02,0.0,0,0
158.07,10.02,0.0,0,0
158.07,9.02,0.0,0,0
158.07,8.02,0.0,0,0
158.06,6.9,0.0,0,0
157.89,5.64,0.0,0,0
157.55,4.4,0.0,0,0
157.05,3.23,0.0,0,0
156.38,2.14,0.0,0,0
155.57,1.15,0.0,0,0
154.64,0.29,0.0,0,0
153.64,-0.43,0.0,0,0
152.56,-1.03,0.0,0,0
151.41,-1.49,0.0,0,0
150.22,-1.82,0.0,0,0
149.0,-2.0,0.0,0,0
147.82,-2.05,0.0,0,0
146.82,-2.05,0.0,0,0
144.96,-2.05,0.0,0,1
144.96,-2.05,0.0,0,1
143.96,-2.05,0.0,0,1
142.96,-2.05,0.0,0,1
141.96,-2.05,0.0,0,1
140.96,-2.05,0.0,0,1
139.96,-2.05,0.0,0,1
138.96,-2.05,0.0,0,1
137.96,-2.05,0.0,0,1
136.96,-2.05,0.0,0,1
135.96,-2.05,0.0,0,1
134.96,-2.05,0.0,0,1
133.96,-2.05,0.0,0,1
132.96,-2.05,0.0,0,1
131.96,-2.05,0.0,0,1
130.96,-2.05,0.0,0,1
129.96,-2.05,0.0,0,1
128.96,-2.05,0.0,0,1
127.96,-2.05,0.0,0,1
126.96,-2.05,0.0,0,1
125.96,-2.05,0.0,0,1
124.96,-2.05,0.0,0,1
123.96,-2.05,0.0,0,1
122.96,-2.05,0.0,0,1
121.96,-2.05,0.0,0,1
120.96,-2.05,0.0,0,1
119.96,-2.05,0.0,0,1
118.96,-2.05,0.0,0,1
117.96,-2.05,0.0,0,1
116.96,-2.05,0.0,0,1
115.96,-2.05,0.0,0,1
114.96,-2.05,0.0,0,1
113.96,-2.05,0.0,0,1
112.96,-2.05,0.0,0,1
111.96,-2.05,0.0,0,1
110.96,-2.05,0.0,0,1
109.96,-2.05,0.0,0,1
108.96,-2.05,0.0,0,1
107.96,-2.05,0.0,0,1
106.96,-2.05,0.0,0,1
105.96,-2.05,0.0,0,1
104.96,-2.05,0.0,0,1
103.96,-2.05,0.0,0,1
102.69,-2.05,0.0,0,1
102.69,-2.05,0.0,0,1
101.69,-2.05,0.0,0,1
100.69,-2.05,0.0,0,1
99.69,-2.05,0.0,0,1
98.69,-2.05,0.0,0,1
97.69,-2.05,0.0,0,1
96.69,-2.05,0.0,0,1
95.69,-2.05,0.0,0,1
94.69,-2.05,0.0,0,1
93.69,-2.05,0.0,0,1
92.69,-2.05,0.0,0,1
91.69,-2.05,0.0,0,1
90.69,-2.05,0.0,0,1
89.69,-2.05,0.0,0,1
88.69,-2.05,0.0,0,1
87.69,-2.04,0.0,0,1
86.69,-2.04,0.0,0,1
85.69,-2.04,0.0,0,1
84.69,-2.04,0.0,0,1
83.69,-2.04,0.0,0,1
82.69,-2.04,0.0,0,1
81.69,-2.04,0.0,0,1
80.69,-2.04,0.0,0,1
79.38,-2.04,0.0,0,1
79.38,-2.04,0.0,0,1
78.38,-2.04,0.0,0,1
77.38,-2.04,0.0,0,1
76.38,-2.04,0.0,0,1
74.856141,-1.90599,0.0,1,1
73.785839,-1.877651,0.0,0,1
72.712687,-1.844333,0.0,0,1
71.63806,-1.805293,0.0,0,1
70.563701,-1.759659,0.0,0,1
69.491776,-1.706392,0.0,0,1
68.424954,-1.644233,0.0,0,1
67.366552,-1.571641,0.0,0,1
66.320776,-1.486735,0.0,0,1
65.29313,-1.387293,0.0,0,1
64.291098,-1.270918,0.0,0,1
63.325153,-1.135731,0.0,0,1
62.40988,-0.982294,0.0,0,1
61.563879,-0.818016,0.0,0,1
60.804273,-0.664437,0.0,0,1
59.499775,-0.544943,0.0,0,1
58.847848,-0.619871,0.0,0,1
58.120055,-0.761325,0.0,0,1
57.30418,-0.916749,0.0,0,1
56.410573,-1.075866,0.0,0,1
55.459996,-1.218012,0.0,0,1
54.468722,-1.340941,0.0,0,1
53.448614,-1.446046,0.0,0,1
52.408103,-1.535699,0.0,0,1
51.353304,-1.612248,0.0,0,1
50.288823,-1.677717,0.0,0,1
49.21825,-1.733774,0.0,0,1
48.144453,-1.781778,0.0,0,1
47.069754,-1.822845,0.0,0,1
45.996026,-1.857907,0.0,0,1
44.924757,-1.88775,0.0,0,1
43.38,-2.03,0.0,0,1
42.38,-2.03,0.0,0,1
41.38,-2.03,0.0,0,1
40.38,-2.03,0.0,0,1
39.38,-2.03,0.0,0,1
38.38,-2.03,0.0,0,1
37.38,-2.03,0.0,0,1
36.38,-2.03,0.0,0,1
35.38,-2.03,0.0,0,1
34.38,-2.03,0.0,0,1
33.38,-2.03,0.0,0,1
32.38,-2.03,0.0,0,1
31.38,-2.03,0.0,0,1
30.38,-2.03,0.0,0,1
29.38,-2.03,0.0,0,1
28.38,-2.03,0.0,0,1
27.38,-2.03,0.0,0,1
26.38,-2.03,0.0,0,1
25.38,-2.02,0.0,0,1
24.38,-2.02,0.0,0,1
23.38,-2.02,0.0,0,1
22.38,-2.02,0.0,0,1
21.38,-2.02,0.0,0,1
20.38,-2.02,0.0,0,1
19.38,-2.02,0.0,0,1
18.38,-2.02,0.0,0,1
17.38,-2.02,0.0,0,1
16.38,-2.02,0.0,0,1
15.38,-2.02,0.0,0,1
14.38,-2.02,0.0,0,1
13.38,-2.02,0.0,0,1
12.38,-2.02,0.0,0,1
11.03,-2.02,0.0,0,1
11.03,-2.02,0.0,0,1
10.03,-2.02,0.0,0,1
8.99,-2.02,0.0,0,1
7.79,-1.93,0.0,0,1
6.6,-1.72,0.0,0,1
5.44,-1.4,0.0,0,1
4.33,-0.95,0.0,0,1
3.26,-0.4,0.0,0,1
2.25,0.26,0.0,0,1
1.32,1.03,0.0,0,1
0.45,1.92,0.0,0,1
-0.31,2.91,0.0,0,1
-0.93,3.98,0.0,0,1
-1.42,5.12,0.0,0,1
-1.77,6.31,0.0,0,1
-1.98,7.54,0.0,0,1
-2.03,8.74,0.0,0,1
-2.03,9.96,0.0,0,1
-2.03,9.96,0.0,0,1
-2.03,10.96,0.0,0,1
-2.03,11.96,0.0,0,1
-2.03,12.96,0.0,0,1
-2.03,13.96,0.0,0,1
-2.03,14.96,0.0,0,1
-2.03,15.96,0.0,0,1
-2.03,16.96,0.0,0,1
-2.03,17.96,0.0,0,1
-2.03,18.96,0.0,0,1
-2.03,19.96,0.0,0,1
-2.03,20.96,0.0,0,1
-2.03,21.96,0.0,0,1
-2.04,22.96,0.0,0,1
-2.04,23.96,0.0,0,1
-2.04,24.96,0.0,0,1
-2.04,25.96,0.0,0,1
-2.04,26.96,0.0,0,1
-2.04,27.96,0.0,0,1
-2.04,28.96,0.0,0,1
-2.04,29.96,0.0,0,1
-2.04,30.96,0.0,0,1
-2.04,31.96,0.0,0,1
-2.04,32.96,0.0,0,1
-2.04,33.96,0.0,0,1
-2.04,34.96,0.0,0,1
-2.04,35.96,0.0,0,1
-2.04,36.96,0.0,0,1
-2.04,37.96,0.0,0,1
-2.04,38.96,0.0,0,1
-2.04,39.96,0.0,0,1
-2.04,40.96,0.0,0,1
-2.04,41.96,0.0,0,1
-2.04,42.96,0.0,0,1
-2.04,43.96,0.0,0,1
-2.04,44.96,0.0,0,1
-2.04,45.96,0.0,0,1
-2.04,46.96,0.0,0,1
-2.04,47.96,0.0,0,1
-2.05,48.96,0.0,0,1
-2.05,49.96,0.0,0,1
-2.05,50.96,0.0,0,1
-2.05,51.96,0.0,0,1
-2.05,52.96,0.0,0,1
-2.05,53.96,0.0,0,1
-2.05,54.96,0.0,0,1
-2.05,55.96,0.0,0,1
-2.05,56.96,0.0,0,1
-2.05,57.96,0.0,0,1
-2.05,58.96,0.0,0,1
-2.05,59.96,0.0,0,1
-2.05,60.96,0.0,0,1
-2.05,61.96,0.0,0,1
-2.05,62.96,0.0,0,1
-2.05,63.96,0.0,0,1
-2.05,64.96,0.0,0,1
-2.05,65.96,0.0,0,1
-2.05,66.96,0.0,0,1
-2.05,67.96,0.0,0,1
-2.05,68.96,0.0,0,1
-2.05,69.96,0.0,0,1
-2.05,70.96,0.0,0,1
-2.05,71.96,0.0,0,1
-2.05,72.96,0.0,0,1
-2.05,73.96,0.0,0,1
-2.06,74.96,0.0,0,1
-2.06,75.96,0.0,0,1
-2.06,76.96,0.0,0,1
-2.06,77.96,0.0,0,1
-2.06,78.96,0.0,0,1
-2.06,79.96,0.0,0,1
-2.06,80.96,0.0,0,1
-2.06,81.96,0.0,0,1
-2.06,82.96,0.0,0,1
-2.06,83.96,0.0,0,1
-2.06,84.96,0.0,0,1
-2.06,85.96,0.0,0,1
-2.06,86.96,0.0,0,1
-2.06,87.96,0.0,0,1
-2.06,88.96,0.0,0,1
-2.06,89.96,0.0,0,1
-2.06,90.96,0.0,0,1
-2.06,91.96,0.0,0,1
-2.06,92.96,0.0,0,1
-2.06,93.96,0.0,0,1
-2.06,94.96,0.0,0,1
-2.06,95.96,0.0,0,1
-2.06,96.96,0.0,0,1
-2.05,97.96,0.0,0,1
-2.05,98.96,0.0,0,1
-2.05,99.96,0.0,0,1
-2.05,100.96,0.0,0,1
-2.05,101.96,0.0,0,1
-2.05,102.96,0.0,0,1
-2.05,103.96,0.0,0,1
-2.05,104.96,0.0,0,1
-2.05,105.96,0.0,0,1
-2.05,106.96,0.0,0,1
-2.05,107.96,0.0,0,1
-2.05,108.96,0.0,0,1
-2.05,109.96,0.0,0,1
-2.05,110.96,0.0,0,1
-2.05,111.96,0.0,0,1
-2.05,112.96,0.0,0,1
-2.05,113.96,0.0,0,1
-2.05,114.96,0.0,0,1
-2.05,115.96,0.0,0,1
-2.04,116.96,0.0,0,1
-2.04,117.96,0.0,0,1
-2.04,118.96,0.0,0,1
-2.04,119.96,0.0,0,1
-2.04,120.96,0.0,0,1
-2.04,121.96,0.0,0,1
-2.04,122.96,0.0,0,1
-2.04,123.96,0.0,0,1
-2.04,124.96,0.0,0,1
-2.04,125.96,0.0,0,1
-2.04,126.96,0.0,0,1
-2.04,127.96,0.0,0,1
-2.04,128.96,0.0,0,1
-2.04,129.96,0.0,0,1
-2.04,130.96,0.0,0,1
-2.04,131.96,0.0,0,1
-2.04,132.96,0.0,0,1
-2.04,133.96,0.0,0,1
-2.04,134.96,0.0,0,1
-2.03,135.96,0.0,0,1
-2.03,136.96,0.0,0,1
-2.03,137.96,0.0,0,1
-2.03,138.96,0.0,0,1
-2.03,139.96,0.0,0,1
-2.03,140.96,0.0,0,1
-2.03,141.96,0.0,0,1
-2.03,142.96,0.0,0,1
-2.03,143.96,0.0,0,1
-2.03,144.96,0.0,0,1
-2.03,145.96,0.0,0,1
-2.03,146.96,0.0,0,1
-2.03,147.96,0.0,0,1
-2.03,148.96,0.0,0,1
-2.03,149.96,0.0,0,1
-2.03,150.96,0.0,0,1
-2.03,151.96,0.0,0,1
-2.03,152.96,0.0,0,1
-2.03,153.96,0.0,0,1
-2.02,154.96,0.0,0,1
-2.02,155.96,0.0,0,1
-2.02,156.96,0.0,0,1
-2.02,157.96,0.0,0,1
-2.02,158.96,0.0,0,1
-2.02,159.96,0.0,0,1
-2.02,160.96,0.0,0,1
-2.02,161.96,0.0,0,1
-2.02,162.96,0.0,0,1
-2.02,163.96,0.0,0,1
-2.02,164.96,0.0,0,1
-2.02,165.96,0.0,0,1
-2.02,166.96,0.0,0,1
-2.02,167.96,0.0,0,1
-2.02,168.96,0.0,0,1
-2.02,169.96,0.0,0,1
-2.02,170.96,0.0,0,1
-2.02,171.96,0.0,0,1
-2.02,172.96,0.0,0,1
-2.02,173.96,0.0,0,1
-2.01,174.96,0.0,0,1
-2.01,175.96,0.0,0,1
-2.01,176.96,0.0,0,1
-2.01,177.96,0.0,0,1
-2.01,178.96,0.0,0,1
-2.01,179.96,0.0,0,1
-2.01,180.96,0.0,0,1
-2.01,181.96,0.0,0,1
-2.01,182.96,0.0,0,1
-2.01,183.96,0.0,0,1
-2.01,184.96,0.0,0,1
-2.01,185.96,0.0,0,1
-2.01,186.96,0.0,0,1
-2.01,187.96,0.0,0,1
-2.01,188.96,0.0,0,1
-2.01,189.96,0.0,0,1
-2.01,190.96,0.0,0,1
-2.01,191.96,0.0,0,1
-2.01,192.96,0.0,0,1
-2.0,193.96,0.0,0,1
-2.0,194.96,0.0,0,1
-2.0,195.96,0.0,0,1
-2.0,197.96,0.0,0,1
-2.0,198.96,0.0,0,1
-2.0,199.96,0.0,0,1
-2.0,200.96,0.0,0,1
-2.0,201.96,0.0,0,1
-2.0,202.96,0.0,0,1
-2.0,203.96,0.0,0,1
-2.0,204.96,0.0,0,1
-2.0,205.96,0.0,0,1
-2.0,206.96,0.0,0,1
-2.0,207.96,0.0,0,1
-2.0,208.96,0.0,0,1
-2.0,209.96,0.0,0,1
-2.0,210.96,0.0,0,1
-2.0,211.96,0.0,0,1
-1.99,212.96,0.0,0,1
-1.99,213.96,0.0,0,1
-1.99,214.96,0.0,0,1
-1.99,215.96,0.0,0,1
-1.99,216.96,0.0,0,1
-1.99,217.96,0.0,0,1
-1.99,218.96,0.0,0,1
-1.99,219.96,0.0,0,1
-1.99,220.96,0.0,0,1
-1.99,221.96,0.0,0,1
-1.99,222.96,0.0,0,1
-1.99,223.96,0.0,0,1
-1.99,224.96,0.0,0,1
-1.99,225.96,0.0,0,1
-1.99,226.96,0.0,0,1
-1.99,227.96,0.0,0,1
-1.99,228.96,0.0,0,1
-1.99,229.96,0.0,0,1
-1.99,230.96,0.0,0,1
-1.98,231.96,0.0,0,1
-1.98,232.96,0.0,0,1
-1.98,233.96,0.0,0,1
-1.98,234.96,0.0,0,1
-1.98,235.96,0.0,0,1
-1.98,236.96,0.0,0,1
-1.98,237.96,0.0,0,1
-1.98,238.96,0.0,0,1
-1.98,239.96,0.0,0,1
-1.98,240.96,0.0,0,1
-1.98,241.96,0.0,0,1
-1.98,242.96,0.0,0,1
-1.98,243.96,0.0,0,1
-1.98,244.96,0.0,0,1
-1.98,245.96,0.0,0,1
-1.98,246.96,0.0,0,1
-1.98,247.96,0.0,0,1
-1.98,248.96,0.0,0,1
-1.98,249.96,0.0,0,1
-1.98,250.96,0.0,0,1
-1.98,251.96,0.0,0,1
-1.98,252.96,0.0,0,1
-1.98,253.96,0.0,0,1
-1.98,254.96,0.0,0,1
-1.98,255.96,0.0,0,1
-1.98,256.96,0.0,0,1
-1.98,257.96,0.0,0,1
-1.98,258.96,0.0,0,1
-1.98,259.96,0.0,0,1
-1.98,260.96,0.0,0,1
-1.98,261.96,0.0,0,1
-1.98,262.96,0.0,0,1
-1.98,263.96,0.0,0,1
-1.98,264.96,0.0,0,1
-1.98,265.96,0.0,0,1
-1.98,266.96,0.0,0,1
-1.98,267.96,0.0,0,1
-1.98,268.96,0.0,0,1
-1.98,269.96,0.0,0,1
-1.98,270.96,0.0,0,1
-1.98,271.96,0.0,0,1
-1.98,272.96,0.0,0,1
-1.98,273.96,0.0,0,1
-1.98,274.96,0.0,0,1
-1.98,275.96,0.0,0,1
-1.98,276.96,0.0,0,1
-1.98,277.96,0.0,0,1
-1.98,278.96,0.0,0,1
-1.99,279.96,0.0,0,1
-1.99,280.96,0.0,0,1
-1.99,281.96,0.0,0,1
-1.99,282.96,0.0,0,1
-1.99,283.96,0.0,0,1
-1.99,284.96,0.0,0,1
-1.99,285.96,0.0,0,1
-1.99,286.96,0.0,0,1
-1.99,287.96,0.0,0,1
-1.99,288.96,0.0,0,1
-1.99,289.96,0.0,0,1
-1.99,290.96,0.0,0,1
-1.99,291.96,0.0,0,1
-1.99,292.96,0.0,0,1
-1.99,293.96,0.0,0,1
-1.99,294.96,0.0,0,1
-1.99,295.96,0.0,0,1
-1.99,296.96,0.0,0,1
-1.99,297.96,0.0,0,1
-1.99,298.96,0.0,0,1
-1.99,299.96,0.0,0,1
-1.99,300.96,0.0,0,1
-1.99,301.96,0.0,0,1
-1.99,302.96,0.0,0,1
-1.99,303.96,0.0,0,1
-1.99,304.96,0.0,0,1
-1.99,305.96,0.0,0,1
-1.99,306.96,0.0,0,1
-1.99,307.96,0.0,0,1
-1.99,308.96,0.0,0,1
-1.99,309.96,0.0,0,1
-1.99,310.96,0.0,0,1
-1.99,311.96,0.0,0,1
-1.99,312.96,0.0,0,1
-1.99,313.96,0.0,0,1
-1.99,314.96,0.0,0,1
-1.99,315.96,0.0,0,1
-1.99,317.6,0.0,0,1
-1.99,317.6,0.0,0,1
-1.97,318.7,0.0,0,1
-1.86,319.87,0.0,0,1
-1.65,321.02,0.0,0,1
-1.34,322.15,0.0,0,1
-0.94,323.25,0.0,0,1
-0.44,324.31,0.0,0,1
0.15,325.33,0.0,0,1
0.82,326.29,0.0,0,1
1.6,327.21,0.0,0,1
2.5,328.05,0.0,0,1
3.49,328.78,0.0,0,1
4.55,329.4,0.0,0,1
5.68,329.89,0.0,0,1
6.86,330.24,0.0,0,1
8.07,330.46,0.0,0,1
10.01,330.54,0.0,0,1
10.01,330.54,0.0,0,1
11.01,330.54,0.0,0,1
12.01,330.54,0.0,0,1
13.01,330.54,0.0,0,1
14.01,330.54,0.0,0,1
15.01,330.54,0.0,0,1
16.01,330.54,0.0,0,1
17.01,330.54,0.0,0,1
18.01,330.54,0.0,0,1
19.01,330.54,0.0,0,1
20.01,330.55,0.0,0,1
21.01,330.55,0.0,0,1
22.01,330.55,0.0,0,1
23.01,330.55,0.0,0,1
24.01,330.55,0.0,0,1
25.01,330.55,0.0,0,1
26.01,330.55,0.0,0,1
27.01,330.55,0.0,0,1
28.01,330.55,0.0,0,1
29.01,330.55,0.0,0,1
30.01,330.55,0.0,0,1
31.01,330.55,0.0,0,1
32.01,330.55,0.0,0,1
33.01,330.55,0.0,0,1
34.01,330.55,0.0,0,1
35.01,330.55,0.0,0,1
36.01,330.55,0.0,0,1
37.01,330.55,0.0,0,1
38.01,330.55,0.0,0,1
39.01,330.56,0.0,0,1
40.01,330.56,0.0,0,1
41.01,330.56,0.0,0,1
42.01,330.56,0.0,0,1
43.01,330.56,0.0,0,1
44.01,330.56,0.0,0,1
45.01,330.56,0.0,0,1
46.01,330.56,0.0,0,1
47.01,330.56,0.0,0,1
48.01,330.56,0.0,0,1
49.01,330.56,0.0,0,1
50.01,330.56,0.0,0,1
51.01,330.56,0.0,0,1
52.01,330.56,0.0,0,1
53.01,330.56,0.0,0,1
54.01,330.56,0.0,0,1
55.01,330.56,0.0,0,1
56.01,330.56,0.0,0,1
57.01,330.57,0.0,0,1
58.01,330.57,0.0,0,1
59.01,330.57,0.0,0,1
60.01,330.57,0.0,0,1
61.01,330.57,0.0,0,1
62.01,330.57,0.0,0,1
63.01,330.57,0.0,0,1
64.01,330.57,0.0,0,1
65.01,330.57,0.0,0,1
66.01,330.57,0.0,0,1
67.01,330.57,0.0,0,1
68.01,330.57,0.0,0,1
69.01,330.57,0.0,0,1
70.01,330.57,0.0,0,1
71.01,330.57,0.0,0,1
72.01,330.57,0.0,0,1
73.01,330.57,0.0,0,1
74.01,330.57,0.0,0,1
75.01,330.57,0.0,0,1
76.01,330.58,0.0,0,1
77.01,330.58,0.0,0,1
78.01,330.58,0.0,0,1
79.64,330.58,0.0,0,0
79.64,330.58,0.0,0,0
80.64,330.58,0.0,0,0
81.64,330.58,0.0,0,0
82.64,330.58,0.0,0,0
83.64,330.58,0.0,0,0
84.64,330.58,0.0,0,0
85.64,330.58,0.0,0,0
86.64,330.58,0.0,0,0
87.64,330.58,0.0,0,0
88.64,330.58,0.0,0,0
89.64,330.58,0.0,0,0
90.64,330.58,0.0,0,0
91.64,330.58,0.0,0,0
92.64,330.58,0.0,0,0
93.64,330.58,0.0,0,0
94.64,330.59,0.0,0,0
95.64,330.59,0.0,0,0
96.64,330.59,0.0,0,0
97.64,330.59,0.0,0,0
98.64,330.59,0.0,0,0
99.64,330.59,0.0,0,0
101.62,330.59,0.0,0,1
